zip_2,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,open_acc,revol_bal,dti,total_acc,mort_acc,time_delta
74,14025.273430927142,1.2503785966683494,13.432498738011377,425.0342537439022,5.1921588423355205,22.991923271075215,6.310785798418308,3.9412754501093725,69106.32356385663,10.965169106511862,13802.241628807,19.708044758539447,25.76510180043749,1.7487800774019855,5937.6279656739025
75,15422.876469283656,1.2376728025430621,13.055060989131858,468.4068411325523,5.305093516670363,23.558919198639757,5.851075626524728,3.783728838619058,83402.58885968798,11.950247652842464,16139.689103274932,18.759841797885862,26.01489613365861,1.6288164411916908,6007.3486360612105
76,14950.39634813033,1.2452984911436693,13.1759895036073,453.3901732998084,5.267548655149792,23.376175377214082,6.292586923245135,3.855455937021649,77800.20561994315,11.874589984692761,15064.361797507107,19.64857150666962,26.486059479553905,1.715449376776733,6049.048163131423
77,15531.398840339614,1.2274798094843653,13.126779526470706,474.83715227446004,5.282736246289777,23.435010699247602,5.926071650445227,3.829916476841306,86771.65973631533,12.136743287084972,15995.468074825705,18.92437737281695,26.407261682888105,1.5556706012286878,6016.068337129841
78,14808.589217952633,1.222314301914773,13.165418502201828,453.3802957212067,5.2668469490120815,23.36180049723034,6.0032276355388845,3.8125790552623546,77296.46894011427,11.99720853142583,15491.533170497667,19.720063244209886,27.22231430191477,1.556330963492825,6007.072839883107
79,14991.538643346727,1.2521862443866698,13.566601276294897,456.02719097140283,5.161545733869062,22.820373434176318,6.449775466792721,3.930985582604585,74631.08373079653,11.657764121956983,13917.281257385961,20.282908295911067,27.06535098085559,1.5369888915150083,5919.939612384779
80,14754.657657657657,1.262062062062062,13.040739939938979,443.67668668669035,5.3005005005005,23.56108108108108,5.674834834834835,3.6737537537537537,76879.73123723723,11.727247247247247,17142.59055055055,18.28883523523537,25.535535535535537,1.9695695695695696,5841.084204204204
81,13990.835201793721,1.2443946188340806,13.124840246636568,423.2814153587462,5.293161434977579,23.505885650224215,6.190582959641255,3.783071748878924,65358.86919002242,10.70207399103139,14186.8716367713,19.329540358744378,24.096692825112108,1.9781390134529149,5968.668721973094
82,14957.429604261795,1.2781582952815829,13.289151445966752,449.44277777777853,5.2408675799086755,23.227549467275495,6.258751902587519,3.875951293759513,73502.04621004565,10.901826484018265,13978.298325722983,20.31094748858452,26.487062404870624,2.1963470319634704,5773.943302891933
83,13752.935163551401,1.2412383177570094,13.832838785046704,420.34791471962626,5.165303738317757,22.785630841121495,6.156542056074766,3.7686915887850465,62980.51667640188,11.134345794392523,12685.032126168224,21.90714369158878,25.38317757009346,1.8621495327102804,5870.88726635514
84,14566.620068344206,1.2780366573470021,13.326287666978265,435.9463622242955,5.232888060474267,23.200579890235062,6.069069069069069,3.7503365434399916,73445.43334679506,11.48948948948949,16351.010976493735,19.09304338821581,26.019881950916435,2.4185564875220047,5940.383141762452
85,14002.99326342107,1.2378637405375372,13.11441697339971,424.6803087019971,5.284985068407528,23.460344468365857,6.057712341134801,3.707236613653726,73728.66236335851,11.174491284116952,15470.719494409333,18.257078616570585,24.683172442530733,2.0345857351204946,5923.03885686506
86,12794.006520905255,1.1975450709627924,12.934142692750513,392.4028998849244,5.342155734560798,23.73686229382432,6.613732259301879,3.7721518987341773,61875.61219025701,10.605677023398542,12836.098197161487,20.016781741465323,23.514000767165324,1.645186037591101,6097.369006520905
87,14204.108761329306,1.2326283987915407,13.193176233635187,432.0881732124887,5.262839879154079,23.342396777442094,6.552064451158107,3.8259818731117825,70034.53135750252,11.165357502517624,15256.454582074522,20.116046324269885,26.416717019133937,1.9760322255790534,6145.2825780463245
88,14519.029674988224,1.2501177578897786,13.465944418276216,441.290240226094,5.183231276495525,22.94488930758361,6.584550164861046,3.910032972209138,72313.6038907207,11.152143193593972,13944.256712199718,20.237790861987744,26.46679227508243,1.65049458313707,5976.673104097975
89,13742.236408566721,1.2158154859967052,13.40564868204174,422.56257001647714,5.2077327018121915,23.057712108731465,6.364703459637561,3.644151565074135,71630.736634061,11.105436573311367,14227.705055601318,18.521241247940832,24.06316927512356,1.7212726523887973,5813.756126441515
90,14191.210583544762,1.198441464298659,13.1945400507418,438.89722798115594,5.270786516853932,23.38419717288873,6.100326205146792,3.3707865168539324,79561.65636643714,11.10409568684306,16052.168104385646,16.87293149691907,22.645233780355202,0.9858281986226893,5698.291627401232
91,14648.333877225425,1.223539649733493,13.325521229920003,449.28517205119937,5.229377424852243,23.18379926755865,6.3632473983828275,3.4771746618804165,80321.17910547876,11.48083686863193,16612.19514848254,17.17487689909003,23.634359476413213,1.2601254577758438,5838.901192936654
92,14615.492757589793,1.2336308897216726,13.260143795525615,445.60693313402714,5.24963156343425,23.28276980083372,6.329003326455851,3.525853720156638,81373.72437407893,11.193166028043287,16579.80380226536,17.390169059749816,23.78967535475178,1.4824413659522506,5886.435681502379
93,14159.346769507105,1.2358286227481643,13.315995034073811,431.86334460352396,5.23561730677796,23.207406624755667,6.816894711817846,3.613925722436473,74822.08241534152,11.213851761846902,14817.530614401183,17.863340377199098,23.95150298483808,1.6444608801310159,5983.73099476993
94,15522.561968951639,1.1954257969718265,12.769192487061582,478.68779211653185,5.382706190506612,23.963042228326838,5.580783236440299,3.4100811346067847,92551.22068261671,10.717178815562512,19539.430045358717,15.220260014054883,22.190698268702484,1.1134606784641923,5829.4125087842585
95,14668.182471884258,1.2267379986769062,13.181032300742956,448.1386599361459,5.27203957776052,23.3964966778842,6.434665055943855,3.571662783674174,80109.01896942503,11.085483360658095,16076.64935139644,16.667556303391198,23.38153996605977,1.540167400120804,5912.645238300687
96,14814.921561473915,1.2400583728566217,13.734414447282893,455.1488982123327,5.122096558433662,22.641979812720418,6.735619603551015,3.521829016174146,71263.47897361057,10.145567311200292,16479.613401435,19.000831813206894,22.66690988690259,1.2196278730390369,5926.695609874741
97,13544.82213938207,1.2309344790547798,13.08116383395388,411.47090099197976,5.300056864851204,23.538952423074495,6.1796929298035,3.6167309028874706,67202.013040374,10.953054906172996,15062.023440955329,17.847454981992843,24.10418904403867,1.6699311303468756,5876.469387755102
98,14890.150779194495,1.2400728597449908,13.315768063144056,454.0408131957135,5.232463064157053,23.19218781623153,6.138716858935438,3.605626391418741,76906.36189435332,10.849868447682656,17390.277676583686,17.886841530054717,23.831613033798828,1.8068811981380288,5882.942764622546
99,15072.703524641298,1.238459139114161,13.390430442920083,461.6314129756712,5.213194011228945,23.107298814722395,6.41703056768559,3.7336244541484715,71951.60941048035,10.91500311915159,16730.054273237678,19.164118839675666,24.37523393636931,1.7799438552713662,5823.507797878977
