zip_2,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,open_acc,revol_bal,dti,total_acc,mort_acc,time_delta
12,8492.40929161115,0.4420278294130444,4.789001988521939,252.93708309854497,1.304281090828963,6.506082456789285,3.491829962750643,0.6737758800569436,45229.38888040881,5.656315334282604,20001.789275371902,8.609433167442365,12.21625986705167,1.878732487058285,2656.5145845604975
13,8199.079357814082,0.43596997620325906,4.721921511431498,245.35600596924826,1.2849692964980701,6.4056463109547215,3.4473063145187135,0.6660700675180387,62603.852168125806,5.676940142909221,14735.642197530982,9.391153734786199,12.733767188284675,1.7872571343843924,2615.1463947498382
14,8184.545346077908,0.42978226096186534,4.73582946787572,241.79549477217722,1.2910879573481715,6.421080505808471,3.514458473784892,0.6644508263663771,54363.59465383131,5.690629411889571,17835.8329110223,8.597625073264428,12.688805481149448,1.7020374418602133,2655.385815643188
15,8355.870256730741,0.4421785795657161,4.666433044615855,245.10809047081528,1.2826401983241655,6.3790412311107465,3.573183342051567,0.6599732416240177,48589.83818671352,5.67669868714093,18461.29507444101,8.476331376457175,11.99382737457232,1.711323093756564,2794.959551274074
16,8286.997152921233,0.44327117273711686,4.572922780881418,238.44628086676337,1.2607808171201227,6.254872398779646,3.5220676838971112,0.6586453856093265,41163.256220876174,5.647120997791285,16951.088908664813,17.488173739548042,12.257956243726774,1.754779684036323,2677.75358444349
17,8392.040597951973,0.4493155817631283,4.72387191091898,246.6979167500719,1.29206667820209,6.423235973465262,3.5493982607558565,0.6236299154730838,39367.759212018245,5.514034893083596,21471.601855285488,9.055219064720088,12.11516538759478,2.015402953035779,2580.4321920046427
18,8769.487671918234,0.44600103641095595,4.639497154208354,260.69565532966334,1.278819769550359,6.367390895789929,3.515696346102214,0.6399059763628181,48404.20725794631,5.517304335532068,23038.765683136164,13.967145772872831,12.109080181531239,2.0064975412231,2780.7457581945923
19,8746.79925257661,0.4402766369798291,4.786703097579826,261.08385100433895,1.3070151882787193,6.5186484565115075,3.5717542653311027,0.6503877769785349,52589.70433719634,5.6932463963470905,28257.55059860175,8.597851656234665,11.99764277498925,1.9976750266142884,2745.4202341374958
20,9465.118117765693,0.437861646627983,4.842980124780638,284.7503184038123,1.3258493825241167,6.629397927915794,3.590878681302655,0.631898621237691,82370.23197667865,5.714377253789191,26674.373749715287,10.90471226805375,12.313290434787902,2.2609579925046224,2691.389513299465
21,8890.712718802166,0.4452267022320156,4.791503559231226,261.5990841744928,1.3115681173137104,6.532007594750789,3.5634049159775056,0.6273572587355977,85853.37187393245,5.603196332070114,24054.094462821962,8.532070640582901,12.248172520924628,2.1811212703485174,2700.36744737618
22,9297.263444642484,0.43707960921838007,4.85312810562959,280.6790689274441,1.3289853494105077,6.644718957425184,3.5867210783157675,0.6271624043919745,96236.78261271321,5.50244507930805,24843.147453914582,8.776226884704291,12.40188247454506,2.1833730083982688,2628.111161049112
23,8828.262978729052,0.4539638951040605,4.930435548198377,261.5725184609958,1.3417178214228307,6.705661679943137,3.5339124536357724,0.6144445377274866,46036.8142807193,5.514146474724757,20501.626011809414,9.182990685106812,12.026625934094195,2.2046888096507478,2565.9714206429885
24,8089.2464896598985,0.4403736885540875,4.778098583345733,237.26972095725597,1.303491965434682,6.4743456949636915,3.4789734246745923,0.6308454654782482,35245.3305491981,5.002748695555308,16993.899776767154,9.474663456620245,11.672007312885988,1.9924900201531661,2641.4380640272448
25,8481.10564655986,0.45989749469131963,4.510084546166127,243.9483685069993,1.2894484811551028,6.420593060524224,3.410213953499717,0.5967476442173804,45284.507556526994,5.404045797621992,13654.236649639633,8.247661021261793,12.375436537561843,2.037932787084335,2706.9775552078136
26,8211.376158931385,0.4541864361900425,4.6000294347436395,231.34022209200234,1.315590254027447,6.540861726788281,3.4946236934790953,0.6431326963404557,64448.83508875025,5.292904182441925,15744.824290970053,8.559549893977769,12.48152456610911,1.8216499264847308,2728.717262049735
27,8689.662533473278,0.4405483053981039,4.813688566178621,255.0251454982332,1.3106126337937034,6.535527086952781,3.5856201903377456,0.6047680102240235,50501.86888846466,5.437199705206416,22226.34044418087,10.599599644742154,11.816227356652638,1.9711664322857296,2693.44958831408
28,8761.633378430808,0.44537082429687547,4.8516184139031004,259.20993674290764,1.3187441255507835,6.567257381931537,3.579907453075978,0.6248168959744664,60874.53674007327,5.286583602068611,23052.07574954373,9.268371111271,11.628650073931379,2.0229129464619233,2694.222880254228
29,8675.047217573854,0.43679588837366057,4.812137056466641,258.73284552401464,1.3157148889043098,6.55196386891737,3.5457552021767045,0.5995757488152632,131612.53281602496,5.3763994914048245,18816.609174420875,9.466267126792358,12.111641440377905,2.007039223502648,2723.5354291184212
30,8762.485691461194,0.4310087626309126,4.833634496175175,263.2243890059953,1.3151379424455127,6.561140754048984,3.603181735985657,0.6074534309222271,51922.86363065589,5.666409439660902,23556.62008564252,8.93628076267324,12.16430761299349,2.0523495205327307,2698.374274790424
31,8438.064391102349,0.43789092141936237,4.82187099115691,252.22255894216278,1.324580638865965,6.6104971401951165,3.4496254810675544,0.6286287730019416,92040.53040966399,5.535883486527471,20793.54402420506,9.136878367026874,12.481298631553358,1.9770429274029266,2664.093638601298
32,8457.100592973917,0.4217034059087805,4.715222243183979,252.27436600582084,1.283223522941009,6.397632373330644,3.5747183977127874,0.647862847088799,48629.690246114784,5.497277491791441,18125.9268053571,12.424624534084526,11.977617299501,1.9599680111901292,2766.536845906476
33,8434.304463530792,0.41389993972841943,4.724202019945249,254.92481416122712,1.2818627809089795,6.373331487567213,3.5329270741771115,0.6831831305714355,89488.69640303016,5.625401984409337,27602.674254012283,10.164312009141613,11.83549034158263,1.8021029060500067,2790.2473035437038
34,8173.481533882827,0.41586225480574485,4.721618252726082,245.68705999183697,1.2821820513035163,6.388950955677653,3.568068841507372,0.6601458159541451,71103.26252511836,5.484305601767429,18808.114191923876,9.961670305243441,11.640003481013782,1.909095345428002,2848.5966778930633
